fecha,clave,bucket,n,pnl_medio,shuffle_p,veredicto
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.55,16,0.1633,0.406,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.60,13,-0.3902,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.65,10,-0.1249,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.70,11,0.2398,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.75,4,0.2743,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.80,4,-0.3873,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.85,1,0.1641,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.90,7,-0.0751,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BNB#15min,0.95,8,-0.1046,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.00,6,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.05,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.10,3,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.15,4,1.6263,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.25,9,0.5261,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.30,5,0.2292,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.35,14,0.4684,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.40,7,-0.3396,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.45,35,0.3845,0.101,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.50,138,0.1403,0.86,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.55,93,0.2316,0.312,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.60,62,0.1156,0.711,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.65,36,0.1758,0.844,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.70,26,-0.1066,0.11,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.75,15,0.2813,0.544,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.80,12,0.0973,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.85,11,-0.2749,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.90,7,0.081,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#5min,0.95,11,0.0299,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.00,5,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.05,9,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.10,3,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.15,13,-0.5972,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.20,10,0.7813,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.25,6,0.7826,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.30,14,0.052,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.35,18,-0.7129,0.006,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.40,22,-0.1731,0.676,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.45,28,-0.2768,0.291,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.50,47,-0.0885,0.981,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.55,42,0.1713,0.053,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.60,63,0.0144,0.309,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.65,28,-0.0608,0.856,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.70,23,-0.1077,0.945,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.75,21,0.0415,0.518,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.80,12,0.1111,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.85,7,-0.0181,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.90,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#5min,0.95,4,0.0389,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.00,27,-0.1363,0.578,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.05,18,1.0209,0.006,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.10,40,-0.2254,0.226,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.15,40,0.6123,0.009,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.20,76,-0.1067,0.508,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.25,87,0.0503,0.527,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.30,105,0.0768,0.334,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.35,112,-0.1008,0.484,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.40,177,-0.0983,0.399,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.45,276,-0.1761,0.028,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.50,420,-0.0955,0.198,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.55,251,-0.0761,0.476,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.60,251,-0.0032,0.731,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.65,199,-0.0142,0.87,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.70,152,0.0608,0.315,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.75,112,0.0856,0.287,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.80,79,0.0233,0.665,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.85,87,0.0354,0.609,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.90,82,0.0541,0.495,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#15min,0.95,146,0.0279,0.518,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.00,125,-0.2554,0.046,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.05,118,-0.1571,0.176,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.10,112,-0.0027,0.851,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.15,123,-0.3517,0.025,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.20,125,-0.1031,0.414,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.25,186,-0.0823,0.436,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.30,243,-0.0963,0.276,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.35,307,-0.0694,0.469,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.40,378,0.0567,0.219,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.45,582,-0.0503,0.541,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.50,856,0.0469,0.17,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.55,629,-0.0227,0.936,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.60,503,-0.0313,0.813,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.65,420,0.0218,0.482,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.70,363,0.0489,0.251,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.75,334,0.0023,0.738,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.80,251,0.0041,0.742,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.85,241,-0.0026,0.825,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.90,255,0.0121,0.652,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#5min,0.95,422,0.0162,0.521,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.00,4,-1.0,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.05,4,-1.0,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.10,8,-1.0,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.15,10,2.094,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.20,5,-1.0,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.25,7,0.5265,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.30,6,0.4634,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.35,6,0.3182,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.40,27,-0.2402,0.319,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.45,38,0.0781,0.502,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.50,64,-0.0916,0.679,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.55,25,-0.2567,0.342,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.60,27,-0.1801,0.476,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.65,9,0.1436,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.70,8,0.1805,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.75,4,-0.0296,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.80,4,-0.3908,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.85,4,0.133,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.90,4,0.0865,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#60min,0.95,3,0.0293,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.05,2,-1.0,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.15,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.30,2,0.4441,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.35,4,-1.0,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.40,3,-0.2386,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.45,12,-0.8257,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.50,16,-0.1839,0.657,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.55,8,0.4891,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.60,6,-0.2065,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.65,4,-0.255,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.70,3,-0.0739,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.75,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.80,3,0.2043,,sin_concluir
2026-08-27,CANDIDATA10_CROSSACTIVO#BTC#240min,0.85,2,0.1641,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.05,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.15,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.25,1,2.79,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.30,2,0.585,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.40,3,0.4885,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.45,6,0.0252,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.50,11,-0.1457,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.55,5,-0.6707,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.60,2,0.5581,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.65,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#60min,0.75,1,0.2623,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#60min,0.00,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#60min,0.10,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#60min,0.15,1,4.5406,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#60min,0.40,9,0.0155,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#60min,0.45,13,-0.2051,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#60min,0.50,16,0.4166,0.22,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#60min,0.55,6,-0.144,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#60min,0.60,1,0.62,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#60min,0.65,1,0.5008,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#60min,0.80,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#60min,0.90,1,0.092,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.00,4,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.10,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.15,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.25,2,0.6957,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.30,2,2.0231,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.35,10,0.5391,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.40,16,0.2407,0.828,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.45,102,0.2061,0.281,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.50,214,0.4164,0.002,bueno_confirmado
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.55,87,0.2958,0.908,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.60,47,0.2135,0.53,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.65,33,0.1511,0.346,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.70,28,0.2624,0.869,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.75,18,0.1283,0.431,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.80,12,0.1111,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.85,5,0.1367,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.90,12,0.0849,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#5min,0.95,8,-0.1071,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.00,2,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.10,1,5.7129,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.15,2,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.20,4,1.0146,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.25,2,2.5144,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.30,9,0.3044,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.35,3,0.7456,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.40,9,0.7312,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.45,24,0.4336,0.534,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.50,41,0.3215,0.987,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.55,22,0.0703,0.223,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.60,18,0.23,0.688,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.65,11,0.0647,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.70,16,0.2714,0.828,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.75,4,0.2859,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.80,3,0.2135,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.90,1,0.0809,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#SOL#15min,0.95,12,0.0235,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.00,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.15,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.20,3,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.30,4,-0.2325,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.35,5,0.5648,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.40,14,-0.3619,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.45,22,-0.2619,0.079,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.50,15,0.4903,0.028,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.55,21,0.143,0.522,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.60,15,0.2613,0.269,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.65,9,0.4472,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.70,8,-0.1533,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.75,5,0.0287,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.80,7,0.0424,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.85,7,0.1464,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.90,5,0.0944,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#DOGE#15min,0.95,2,0.0056,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.00,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.10,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.15,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.20,2,0.9725,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.25,3,0.1305,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.30,2,0.4881,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.35,2,0.2587,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.40,15,0.2193,0.881,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.45,40,0.2211,0.835,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.50,91,0.365,0.115,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.55,15,0.0313,0.327,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.60,12,0.1862,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.65,8,0.2945,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.70,5,0.0968,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.75,2,0.2778,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.80,1,0.1905,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.85,3,0.1393,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.90,4,0.0837,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#BTC#15min,0.95,5,0.0231,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.15,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.20,2,1.0567,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.25,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.30,6,0.538,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.35,5,1.0815,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.40,5,-0.1069,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.45,32,0.0254,0.355,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.50,34,0.2662,0.417,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.55,20,0.1874,0.867,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.60,20,-0.0526,0.288,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.65,10,0.321,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.70,6,0.1292,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.75,5,0.2781,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.80,2,0.2043,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.85,3,-0.612,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.90,4,0.0675,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#15min,0.95,10,0.0279,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.00,1,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.20,2,3.2973,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.30,2,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.35,5,-0.4693,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.40,7,-0.0196,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.45,32,0.1462,0.929,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.50,85,0.2355,0.161,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.55,20,-0.2397,0.065,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.60,15,0.1473,0.951,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.65,4,-0.2911,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.70,6,0.3595,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.75,1,0.2937,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.80,1,0.2181,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.85,2,0.1515,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.90,2,0.0594,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#ETH#15min,0.95,5,0.0158,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.00,5,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.05,3,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.10,3,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.15,4,0.2412,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.20,10,0.2942,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.25,6,0.1715,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.30,3,1.0194,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.35,3,-1.0,,sin_concluir
2026-08-27,CANDIDATA9_BOT_CONSENSO#XRP#5min,0.40,9,0.0347,,sin_concluir
