fecha,clave,bucket,n,pnl_medio,shuffle_p,veredicto
2026-08-26,SNIPER#ETH#5min,0.30,20,0.179,0.268,sin_concluir
2026-08-26,SNIPER#ETH#5min,0.35,19,-0.3124,0.1795,sin_concluir
2026-08-26,SNIPER#ETH#5min,0.40,17,-0.0551,0.947,sin_concluir
2026-08-26,SNIPER#ETH#5min,0.45,18,0.0301,0.7295,sin_concluir
2026-08-26,SNIPER#ETH#5min,0.50,44,-0.0294,0.9355,sin_concluir
2026-08-26,SNIPER#ETH#5min,0.55,31,-0.0106,0.846,sin_concluir
2026-08-26,SNIPER#ETH#5min,0.60,21,-0.1704,0.509,sin_concluir
2026-08-26,SNIPER#ETH#5min,0.65,27,0.1894,0.1915,sin_concluir
2026-08-26,SNIPER#ETH#5min,0.70,38,-0.001,0.796,sin_concluir
2026-08-26,SNIPER#ETH#5min,0.75,20,0.1599,0.3085,sin_concluir
2026-08-26,SNIPER#ETH#5min,0.80,21,-0.025,0.939,sin_concluir
2026-08-26,SNIPER#ETH#5min,0.85,29,0.0308,0.653,sin_concluir
2026-08-26,SNIPER#ETH#5min,0.90,43,0.0051,0.7415,sin_concluir
2026-08-26,SNIPER#ETH#5min,0.95,118,0.0204,0.4715,sin_concluir
2026-08-26,DISPERSO#BNB#15min,0.00,4,-1.0,,sin_concluir
2026-08-26,DISPERSO#BNB#15min,0.05,3,-1.0,,sin_concluir
2026-08-26,DISPERSO#BNB#15min,0.10,1,-1.0,,sin_concluir
2026-08-26,DISPERSO#BNB#15min,0.15,1,3.9647,,sin_concluir
2026-08-26,DISPERSO#BNB#15min,0.20,14,-0.3969,,sin_concluir
2026-08-26,DISPERSO#BNB#15min,0.25,12,-0.1191,,sin_concluir
2026-08-26,DISPERSO#BNB#15min,0.30,6,-0.4883,,sin_concluir
2026-08-26,DISPERSO#BNB#15min,0.35,14,-0.2852,,sin_concluir
2026-08-26,DISPERSO#BNB#15min,0.40,20,-0.4234,0.124,sin_concluir
2026-08-26,DISPERSO#BNB#15min,0.45,33,-0.2543,0.409,sin_concluir
2026-08-26,DISPERSO#BNB#15min,0.50,32,-0.0217,0.472,sin_concluir
2026-08-26,DISPERSO#BNB#15min,0.55,35,0.0133,0.317,sin_concluir
2026-08-26,DISPERSO#BNB#15min,0.60,38,-0.2102,0.586,sin_concluir
2026-08-26,DISPERSO#BNB#15min,0.65,22,0.3214,0.0145,sin_concluir
2026-08-26,DISPERSO#BNB#15min,0.70,22,0.0599,0.2985,sin_concluir
2026-08-26,DISPERSO#BNB#15min,0.75,15,-0.0636,0.7615,sin_concluir
2026-08-26,DISPERSO#BNB#15min,0.80,19,-0.108,0.8925,sin_concluir
2026-08-26,DISPERSO#BNB#15min,0.85,12,-0.1353,,sin_concluir
2026-08-26,DISPERSO#BNB#15min,0.90,16,-0.2582,0.56,sin_concluir
2026-08-26,DISPERSO#BNB#15min,0.95,13,-0.0558,,sin_concluir
2026-08-26,SNIPER#BTC#15min,0.00,7,-1.0,,sin_concluir
2026-08-26,SNIPER#BTC#15min,0.05,8,2.2467,,sin_concluir
2026-08-26,SNIPER#BTC#15min,0.10,10,1.2461,,sin_concluir
2026-08-26,SNIPER#BTC#15min,0.15,6,2.6633,,sin_concluir
2026-08-26,SNIPER#BTC#15min,0.20,20,-0.5887,0.033,sin_concluir
2026-08-26,SNIPER#BTC#15min,0.25,24,0.0053,0.935,sin_concluir
2026-08-26,SNIPER#BTC#15min,0.30,17,0.2213,0.477,sin_concluir
2026-08-26,SNIPER#BTC#15min,0.35,9,-0.4022,,sin_concluir
2026-08-26,SNIPER#BTC#15min,0.40,16,-0.1527,0.517,sin_concluir
2026-08-26,SNIPER#BTC#15min,0.45,35,-0.2394,0.168,sin_concluir
2026-08-26,SNIPER#BTC#15min,0.50,67,-0.0484,0.6185,sin_concluir
2026-08-26,SNIPER#BTC#15min,0.55,12,-0.2786,,sin_concluir
2026-08-26,SNIPER#BTC#15min,0.60,22,0.0718,0.8395,sin_concluir
2026-08-26,SNIPER#BTC#15min,0.65,9,-0.1852,,sin_concluir
2026-08-26,SNIPER#BTC#15min,0.70,23,0.0113,0.9685,sin_concluir
2026-08-26,SNIPER#BTC#15min,0.75,12,-0.361,,sin_concluir
2026-08-26,SNIPER#BTC#15min,0.80,20,-0.0294,0.832,sin_concluir
2026-08-26,SNIPER#BTC#15min,0.85,42,0.0266,0.983,sin_concluir
2026-08-26,SNIPER#BTC#15min,0.90,56,0.0223,0.9975,sin_concluir
2026-08-26,SNIPER#BTC#15min,0.95,116,0.0293,0.93,sin_concluir
2026-08-26,SNIPER#XRP#15min,0.00,5,-1.0,,sin_concluir
2026-08-26,SNIPER#XRP#15min,0.10,2,-1.0,,sin_concluir
2026-08-26,SNIPER#XRP#15min,0.15,1,-1.0,,sin_concluir
2026-08-26,SNIPER#XRP#15min,0.25,1,2.2769,,sin_concluir
2026-08-26,SNIPER#XRP#15min,0.35,1,1.4546,,sin_concluir
2026-08-26,SNIPER#XRP#15min,0.45,4,-1.0,,sin_concluir
2026-08-26,SNIPER#XRP#15min,0.50,2,0.8774,,sin_concluir
2026-08-26,SNIPER#XRP#15min,0.60,1,0.57,,sin_concluir
2026-08-26,SNIPER#XRP#15min,0.65,2,0.4485,,sin_concluir
2026-08-26,SNIPER#XRP#15min,0.70,2,0.3528,,sin_concluir
2026-08-26,SNIPER#XRP#15min,0.75,2,-0.3688,,sin_concluir
2026-08-26,SNIPER#XRP#15min,0.80,2,0.1906,,sin_concluir
2026-08-26,SNIPER#XRP#15min,0.85,11,0.0401,,sin_concluir
2026-08-26,SNIPER#XRP#15min,0.90,12,0.0726,,sin_concluir
2026-08-26,SNIPER#XRP#15min,0.95,66,0.0068,0.4075,sin_concluir
2026-08-26,SNIPER#ETH#15min,0.00,1,-1.0,,sin_concluir
2026-08-26,SNIPER#ETH#15min,0.05,2,-1.0,,sin_concluir
2026-08-26,SNIPER#ETH#15min,0.10,1,-1.0,,sin_concluir
2026-08-26,SNIPER#ETH#15min,0.15,5,-1.0,,sin_concluir
2026-08-26,SNIPER#ETH#15min,0.20,3,-1.0,,sin_concluir
2026-08-26,SNIPER#ETH#15min,0.25,4,-1.0,,sin_concluir
2026-08-26,SNIPER#ETH#15min,0.30,2,-1.0,,sin_concluir
2026-08-26,SNIPER#ETH#15min,0.35,1,-1.0,,sin_concluir
2026-08-26,SNIPER#ETH#15min,0.40,4,-1.0,,sin_concluir
2026-08-26,SNIPER#ETH#15min,0.45,4,-0.508,,sin_concluir
2026-08-26,SNIPER#ETH#15min,0.50,9,-0.5945,,sin_concluir
2026-08-26,SNIPER#ETH#15min,0.55,1,0.7016,,sin_concluir
2026-08-26,SNIPER#ETH#15min,0.60,5,0.5948,,sin_concluir
2026-08-26,SNIPER#ETH#15min,0.65,7,0.2328,,sin_concluir
2026-08-26,SNIPER#ETH#15min,0.70,7,-0.0195,,sin_concluir
2026-08-26,SNIPER#ETH#15min,0.75,3,0.2887,,sin_concluir
2026-08-26,SNIPER#ETH#15min,0.80,2,-0.4048,,sin_concluir
2026-08-26,SNIPER#ETH#15min,0.85,5,0.1342,,sin_concluir
2026-08-26,SNIPER#ETH#15min,0.90,13,0.087,,sin_concluir
2026-08-26,SNIPER#ETH#15min,0.95,40,0.0127,0.006,bueno_confirmado
2026-08-26,DISPERSO#BTC#60min,0.00,8,-1.0,,sin_concluir
2026-08-26,DISPERSO#BTC#60min,0.05,3,-1.0,,sin_concluir
2026-08-26,DISPERSO#BTC#60min,0.10,9,-1.0,,sin_concluir
2026-08-26,DISPERSO#BTC#60min,0.15,3,0.6549,,sin_concluir
2026-08-26,DISPERSO#BTC#60min,0.20,6,-0.2838,,sin_concluir
2026-08-26,DISPERSO#BTC#60min,0.25,4,0.8592,,sin_concluir
2026-08-26,DISPERSO#BTC#60min,0.30,4,-0.2075,,sin_concluir
2026-08-26,DISPERSO#BTC#60min,0.35,14,0.0896,,sin_concluir
2026-08-26,DISPERSO#BTC#60min,0.40,18,-0.1112,0.891,sin_concluir
2026-08-26,DISPERSO#BTC#60min,0.45,35,0.112,0.222,sin_concluir
2026-08-26,DISPERSO#BTC#60min,0.50,40,-0.1983,0.41,sin_concluir
2026-08-26,DISPERSO#BTC#60min,0.55,22,-0.1539,0.7095,sin_concluir
2026-08-26,DISPERSO#BTC#60min,0.60,22,0.214,0.1705,sin_concluir
2026-08-26,DISPERSO#BTC#60min,0.65,6,0.4689,,sin_concluir
2026-08-26,DISPERSO#BTC#60min,0.70,6,0.3678,,sin_concluir
2026-08-26,DISPERSO#BTC#60min,0.75,6,-0.3477,,sin_concluir
2026-08-26,DISPERSO#BTC#60min,0.80,3,-0.2016,,sin_concluir
2026-08-26,DISPERSO#BTC#60min,0.85,3,0.1229,,sin_concluir
2026-08-26,DISPERSO#BTC#60min,0.90,4,0.0836,,sin_concluir
2026-08-26,DISPERSO#BTC#60min,0.95,1,0.0142,,sin_concluir
2026-08-26,SNIPER#DOGE#15min,0.00,1,-1.0,,sin_concluir
2026-08-26,SNIPER#DOGE#15min,0.10,2,-1.0,,sin_concluir
2026-08-26,SNIPER#DOGE#15min,0.20,2,-1.0,,sin_concluir
2026-08-26,SNIPER#DOGE#15min,0.30,1,1.9762,,sin_concluir
2026-08-26,SNIPER#DOGE#15min,0.40,1,-1.0,,sin_concluir
2026-08-26,SNIPER#DOGE#15min,0.50,1,0.7922,,sin_concluir
2026-08-26,SNIPER#DOGE#15min,0.55,1,-1.0,,sin_concluir
2026-08-26,SNIPER#DOGE#15min,0.60,1,-1.0,,sin_concluir
2026-08-26,SNIPER#DOGE#15min,0.65,3,0.0005,,sin_concluir
2026-08-26,SNIPER#DOGE#15min,0.70,4,0.0258,,sin_concluir
2026-08-26,SNIPER#DOGE#15min,0.75,4,0.29,,sin_concluir
2026-08-26,SNIPER#DOGE#15min,0.80,4,-0.3908,,sin_concluir
2026-08-26,SNIPER#DOGE#15min,0.85,2,0.1578,,sin_concluir
2026-08-26,SNIPER#DOGE#15min,0.90,13,0.0794,,sin_concluir
2026-08-26,SNIPER#DOGE#15min,0.95,32,-0.0422,0.6135,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#5min,0.00,6,-1.0,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#5min,0.05,2,-1.0,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#5min,0.10,2,-1.0,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#5min,0.15,1,-1.0,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#5min,0.20,7,-0.3573,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#5min,0.25,6,0.7367,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#5min,0.30,8,-0.2669,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#5min,0.35,2,-1.0,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#5min,0.40,13,-0.1163,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#5min,0.45,7,-0.4377,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#5min,0.50,6,-0.3796,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#5min,0.55,2,-0.1633,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#5min,0.60,5,-0.3671,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#5min,0.65,6,-0.0275,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#5min,0.70,4,0.3619,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#5min,0.75,1,-1.0,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#5min,0.80,3,-0.2062,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#5min,0.85,8,-0.0109,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#5min,0.90,10,0.0767,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#5min,0.95,24,-0.0165,0.3175,sin_concluir
2026-08-26,DISPERSO#XRP#60min,0.10,2,-1.0,,sin_concluir
2026-08-26,DISPERSO#XRP#60min,0.15,3,-1.0,,sin_concluir
2026-08-26,DISPERSO#XRP#60min,0.20,1,3.4986,,sin_concluir
2026-08-26,DISPERSO#XRP#60min,0.25,2,-1.0,,sin_concluir
2026-08-26,DISPERSO#XRP#60min,0.35,2,-1.0,,sin_concluir
2026-08-26,DISPERSO#XRP#60min,0.40,4,-0.4541,,sin_concluir
2026-08-26,DISPERSO#XRP#60min,0.45,7,0.1533,,sin_concluir
2026-08-26,DISPERSO#XRP#60min,0.50,17,-0.0152,0.58,sin_concluir
2026-08-26,DISPERSO#XRP#60min,0.55,10,0.192,,sin_concluir
2026-08-26,DISPERSO#XRP#60min,0.60,5,-0.6811,,sin_concluir
2026-08-26,DISPERSO#XRP#60min,0.65,3,-0.0209,,sin_concluir
2026-08-26,DISPERSO#XRP#60min,0.85,1,0.1149,,sin_concluir
2026-08-26,DISPERSO#XRP#60min,0.90,1,0.092,,sin_concluir
2026-08-26,DISPERSO#XRP#60min,0.95,3,0.0258,,sin_concluir
2026-08-26,DISPERSO#DOGE#60min,0.20,1,-1.0,,sin_concluir
2026-08-26,DISPERSO#DOGE#60min,0.25,1,-1.0,,sin_concluir
2026-08-26,DISPERSO#DOGE#60min,0.30,1,-1.0,,sin_concluir
2026-08-26,DISPERSO#DOGE#60min,0.45,2,-1.0,,sin_concluir
2026-08-26,DISPERSO#DOGE#60min,0.50,1,-1.0,,sin_concluir
2026-08-26,DISPERSO#DOGE#60min,0.55,5,0.0445,,sin_concluir
2026-08-26,DISPERSO#DOGE#60min,0.60,4,-0.2142,,sin_concluir
2026-08-26,DISPERSO#DOGE#60min,0.65,1,0.4791,,sin_concluir
2026-08-26,DISPERSO#DOGE#60min,0.80,2,0.2253,,sin_concluir
2026-08-26,DISPERSO#DOGE#60min,0.90,1,0.0594,,sin_concluir
2026-08-26,DISPERSO#DOGE#60min,0.95,3,0.0038,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#5min,0.00,2,-1.0,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#5min,0.05,2,4.2017,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#5min,0.10,2,-1.0,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#5min,0.15,4,-1.0,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#5min,0.20,4,1.2084,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#5min,0.25,3,0.2633,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#5min,0.30,5,0.1387,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#5min,0.35,9,-0.4242,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#5min,0.40,12,0.143,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#5min,0.45,8,0.282,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#5min,0.50,7,-0.2174,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#5min,0.55,10,-0.1602,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#5min,0.60,6,0.3012,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#5min,0.65,1,0.4376,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#5min,0.70,5,0.086,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#5min,0.75,11,-0.1908,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#5min,0.80,3,0.1908,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#5min,0.85,11,0.0437,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#5min,0.90,12,-0.0098,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#5min,0.95,22,-0.0156,0.8235,sin_concluir
2026-08-26,DISPERSO#SOL#60min,0.15,2,1.6183,,sin_concluir
2026-08-26,DISPERSO#SOL#60min,0.25,2,-1.0,,sin_concluir
2026-08-26,DISPERSO#SOL#60min,0.30,1,1.8053,,sin_concluir
2026-08-26,DISPERSO#SOL#60min,0.40,7,0.3067,,sin_concluir
2026-08-26,DISPERSO#SOL#60min,0.45,7,0.4516,,sin_concluir
2026-08-26,DISPERSO#SOL#60min,0.50,10,-0.0493,,sin_concluir
2026-08-26,DISPERSO#SOL#60min,0.55,11,-0.541,,sin_concluir
2026-08-26,DISPERSO#SOL#60min,0.60,3,0.0231,,sin_concluir
2026-08-26,DISPERSO#SOL#60min,0.65,5,0.4709,,sin_concluir
2026-08-26,DISPERSO#SOL#60min,0.70,7,-0.2088,,sin_concluir
2026-08-26,DISPERSO#SOL#60min,0.75,3,-0.1585,,sin_concluir
2026-08-26,DISPERSO#SOL#60min,0.85,1,0.1514,,sin_concluir
2026-08-26,DISPERSO#SOL#60min,0.95,5,0.0081,,sin_concluir
2026-08-26,DISPERSO#XRP#240min,0.10,1,-1.0,,sin_concluir
2026-08-26,DISPERSO#XRP#240min,0.15,3,-1.0,,sin_concluir
2026-08-26,DISPERSO#XRP#240min,0.20,4,0.0743,,sin_concluir
2026-08-26,DISPERSO#XRP#240min,0.25,1,2.5144,,sin_concluir
2026-08-26,DISPERSO#XRP#240min,0.30,1,-1.0,,sin_concluir
2026-08-26,DISPERSO#XRP#240min,0.35,1,-1.0,,sin_concluir
2026-08-26,DISPERSO#XRP#240min,0.40,2,0.1975,,sin_concluir
2026-08-26,DISPERSO#XRP#240min,0.45,3,0.312,,sin_concluir
2026-08-26,DISPERSO#XRP#240min,0.50,7,-0.4486,,sin_concluir
2026-08-26,DISPERSO#XRP#240min,0.55,1,0.7609,,sin_concluir
2026-08-26,DISPERSO#XRP#240min,0.60,1,0.5946,,sin_concluir
2026-08-26,DISPERSO#XRP#240min,0.70,1,0.3799,,sin_concluir
2026-08-26,DISPERSO#XRP#240min,0.75,1,0.2778,,sin_concluir
2026-08-26,DISPERSO#XRP#240min,0.80,1,0.2181,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#15min,0.20,1,-1.0,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#15min,0.25,3,-1.0,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#15min,0.30,1,-1.0,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#15min,0.40,1,1.2328,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#15min,0.45,1,-1.0,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#15min,0.50,6,-0.3742,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#15min,0.55,2,-1.0,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#15min,0.60,1,-1.0,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#15min,0.65,1,0.4581,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#15min,0.70,3,-0.5577,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#15min,0.75,5,0.0254,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#15min,0.80,7,-0.1455,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#15min,0.85,10,-0.0873,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#15min,0.90,6,0.0775,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#BTC#15min,0.95,14,-0.0446,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#15min,0.10,2,-1.0,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#15min,0.30,2,0.4441,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#15min,0.45,1,1.0917,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#15min,0.50,2,-0.1039,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#15min,0.60,1,-1.0,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#15min,0.80,1,0.1905,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#15min,0.90,4,0.0647,,sin_concluir
2026-08-26,WEEKLY_TEMPRANO#ETH#15min,0.95,5,0.0329,,sin_concluir
2026-08-26,DISPERSO#BTC#240min,0.00,1,-1.0,,sin_concluir
2026-08-26,DISPERSO#BTC#240min,0.15,1,-1.0,,sin_concluir
2026-08-26,DISPERSO#BTC#240min,0.30,2,1.8467,,sin_concluir
2026-08-26,DISPERSO#BTC#240min,0.35,7,0.1283,,sin_concluir
2026-08-26,DISPERSO#BTC#240min,0.40,1,1.2843,,sin_concluir
2026-08-26,DISPERSO#BTC#240min,0.45,7,-0.7012,,sin_concluir
2026-08-26,DISPERSO#BTC#240min,0.50,9,-0.1655,,sin_concluir
2026-08-26,DISPERSO#BTC#240min,0.55,5,0.3617,,sin_concluir
2026-08-26,DISPERSO#BTC#240min,0.60,4,-1.0,,sin_concluir
2026-08-26,DISPERSO#BTC#240min,0.65,6,-0.0031,,sin_concluir
2026-08-26,DISPERSO#BTC#240min,0.70,2,-0.3101,,sin_concluir
2026-08-26,DISPERSO#BTC#240min,0.75,3,-0.148,,sin_concluir
2026-08-26,DISPERSO#SOL#240min,0.15,2,-1.0,,sin_concluir
2026-08-26,DISPERSO#SOL#240min,0.25,3,-1.0,,sin_concluir
2026-08-26,DISPERSO#SOL#240min,0.30,2,-1.0,,sin_concluir
2026-08-26,DISPERSO#SOL#240min,0.35,1,-1.0,,sin_concluir
2026-08-26,DISPERSO#SOL#240min,0.40,3,-0.2557,,sin_concluir
2026-08-26,DISPERSO#SOL#240min,0.45,4,0.0149,,sin_concluir
2026-08-26,DISPERSO#SOL#240min,0.50,3,-0.4026,,sin_concluir
2026-08-26,DISPERSO#SOL#240min,0.55,4,0.291,,sin_concluir
2026-08-26,DISPERSO#SOL#240min,0.60,2,0.5581,,sin_concluir
2026-08-26,DISPERSO#SOL#240min,0.80,1,-1.0,,sin_concluir
2026-08-26,DISPERSO#ETH#240min,0.30,1,1.8882,,sin_concluir
2026-08-26,DISPERSO#ETH#240min,0.35,1,1.7271,,sin_concluir
2026-08-26,DISPERSO#ETH#240min,0.40,5,-1.0,,sin_concluir
2026-08-26,DISPERSO#ETH#240min,0.45,6,0.0181,,sin_concluir
2026-08-26,DISPERSO#ETH#240min,0.50,6,-0.3686,,sin_concluir
2026-08-26,DISPERSO#ETH#240min,0.55,6,-0.1676,,sin_concluir
2026-08-26,DISPERSO#ETH#240min,0.60,1,-1.0,,sin_concluir
2026-08-26,DISPERSO#ETH#240min,0.65,4,-0.6248,,sin_concluir
2026-08-26,DISPERSO#ETH#240min,0.70,3,0.3799,,sin_concluir
2026-08-26,DISPERSO#ETH#240min,0.75,3,0.2891,,sin_concluir
2026-08-26,DISPERSO#ETH#240min,0.80,1,0.2181,,sin_concluir
2026-08-26,DISPERSO#BNB#240min,0.05,1,-1.0,,sin_concluir
2026-08-26,DISPERSO#BNB#240min,0.10,1,-1.0,,sin_concluir
2026-08-26,DISPERSO#BNB#240min,0.25,1,-1.0,,sin_concluir
2026-08-26,DISPERSO#BNB#240min,0.35,1,-1.0,,sin_concluir
2026-08-26,DISPERSO#BNB#240min,0.40,3,-0.2721,,sin_concluir
2026-08-26,DISPERSO#BNB#240min,0.45,2,-1.0,,sin_concluir
2026-08-26,DISPERSO#BNB#240min,0.50,2,-1.0,,sin_concluir
2026-08-26,DISPERSO#BNB#240min,0.55,3,0.1448,,sin_concluir
2026-08-26,DISPERSO#BNB#240min,0.60,1,-1.0,,sin_concluir
2026-08-26,DISPERSO#BNB#240min,0.75,1,0.2937,,sin_concluir
2026-08-26,DISPERSO#BNB#240min,0.85,1,0.139,,sin_concluir
2026-08-26,DISPERSO#DOGE#240min,0.35,2,0.3267,,sin_concluir
2026-08-26,DISPERSO#DOGE#240min,0.40,1,1.2328,,sin_concluir
2026-08-26,DISPERSO#DOGE#240min,0.45,2,1.0083,,sin_concluir
2026-08-26,DISPERSO#DOGE#240min,0.50,2,-1.0,,sin_concluir
2026-08-26,DISPERSO#DOGE#240min,0.55,1,-1.0,,sin_concluir
2026-08-26,DISPERSO#DOGE#240min,0.60,4,0.19,,sin_concluir
2026-08-26,DISPERSO#DOGE#240min,0.70,1,-1.0,,sin_concluir
2026-08-26,DISPERSO#DOGE#240min,0.80,2,0.1973,,sin_concluir
2026-08-26,DISPERSO#DOGE#240min,0.85,1,0.1268,,sin_concluir
2026-08-26,SNIPER#BNB#15min,0.00,2,-1.0,,sin_concluir
2026-08-26,SNIPER#BNB#15min,0.20,1,-1.0,,sin_concluir
2026-08-26,SNIPER#BNB#15min,0.25,4,-0.0883,,sin_concluir
2026-08-26,SNIPER#BNB#15min,0.30,1,-1.0,,sin_concluir
2026-08-26,SNIPER#BNB#15min,0.40,1,1.395,,sin_concluir
2026-08-26,SNIPER#BNB#15min,0.65,2,-0.2911,,sin_concluir
2026-08-26,SNIPER#BNB#15min,0.85,1,0.1149,,sin_concluir
2026-08-26,SNIPER#BNB#15min,0.90,11,0.0762,,sin_concluir
2026-08-26,SNIPER#BNB#15min,0.95,20,0.0201,0.5485,sin_concluir
2026-08-27,DISPERSO#ETH#60min,0.00,2,-1.0,,sin_concluir
2026-08-27,DISPERSO#ETH#60min,0.05,1,-1.0,,sin_concluir
2026-08-27,DISPERSO#ETH#60min,0.10,11,-1.0,,sin_concluir
2026-08-27,DISPERSO#ETH#60min,0.15,7,0.4573,,sin_concluir
2026-08-27,DISPERSO#ETH#60min,0.20,8,2.11,,sin_concluir
2026-08-27,DISPERSO#ETH#60min,0.25,8,0.8592,,sin_concluir
2026-08-27,DISPERSO#ETH#60min,0.30,5,0.268,,sin_concluir
2026-08-27,DISPERSO#ETH#60min,0.35,10,-0.218,,sin_concluir
2026-08-27,DISPERSO#ETH#60min,0.40,7,0.2618,,sin_concluir
2026-08-27,DISPERSO#ETH#60min,0.45,32,-0.108,0.9275,sin_concluir
2026-08-27,DISPERSO#ETH#60min,0.50,42,-0.1596,0.6665,sin_concluir
2026-08-27,DISPERSO#ETH#60min,0.55,32,-0.4661,0.0505,sin_concluir
2026-08-27,DISPERSO#ETH#60min,0.60,17,-0.2609,0.5265,sin_concluir
2026-08-27,DISPERSO#ETH#60min,0.65,11,-0.3368,,sin_concluir
2026-08-27,DISPERSO#ETH#60min,0.70,9,0.0674,,sin_concluir
2026-08-27,DISPERSO#ETH#60min,0.75,9,-0.2882,,sin_concluir
2026-08-27,DISPERSO#ETH#60min,0.80,4,-0.0934,,sin_concluir
2026-08-27,DISPERSO#ETH#60min,0.85,5,0.1541,,sin_concluir
2026-08-27,DISPERSO#ETH#60min,0.90,5,0.0898,,sin_concluir
2026-08-27,DISPERSO#ETH#60min,0.95,2,0.0292,,sin_concluir
2026-08-27,DISPERSO#BTC#15min,0.00,47,0.1572,0.154,sin_concluir
2026-08-27,DISPERSO#BTC#15min,0.05,30,-0.6532,0.02,sin_concluir
2026-08-27,DISPERSO#BTC#15min,0.10,50,-0.1996,0.3665,sin_concluir
2026-08-27,DISPERSO#BTC#15min,0.15,59,0.3665,0.0165,sin_concluir
2026-08-27,DISPERSO#BTC#15min,0.20,89,-0.2757,0.083,sin_concluir
2026-08-27,DISPERSO#BTC#15min,0.25,114,-0.1011,0.767,sin_concluir
2026-08-27,DISPERSO#BTC#15min,0.30,152,0.0327,0.263,sin_concluir
2026-08-27,DISPERSO#BTC#15min,0.35,194,-0.1721,0.211,sin_concluir
2026-08-27,DISPERSO#BTC#15min,0.40,285,-0.1451,0.2645,sin_concluir
